client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment
8825d225adea510c3af9f41f36160a4e1f1a39a1a0f292710f95d4f2462fb23059aaf9d1e21e839d9c1bcc1111823246b8204e588080ece8c9c5facb0a520399,common_voice_en_37329469.wav,His younger sister Falin played Volleyball for the Canadian National team.,2,0,fifties,male,,,en,
8b3bfefd2870c4de03ef724329813e87a1e929397923cd6ca61ac29408086f225d158494979efad659ad88d8ddc3381d5ac57b4b56300e400efb0b6e27a392c1,common_voice_en_37868068.wav,Bonfires burst out in all in parts of the frame.,2,0,thirties,male,United States English,,en,
9463aa10985fc667ac052af76a1995f2b40fb03fd7e110118fe0c48decf7afd1cfe7fded9b8ab303632412d972881727da172702c475581301e23100a9bef625,common_voice_en_37585170.wav,It is now the Barrie line after its purchase by Metrolinx.,2,0,fifties,female,,,en,
a512f5454cdff21a1c0b4d37641844dd91948a29046ba410fc7cb8f19dfefa39a90e06ec1048ed1b1b17169b86b8faa3efb8291647dc034b3d49215feddf5043,common_voice_en_37360775.wav,"She subsequently wed actor Frank Lawton, with whom she remained married until his death.",2,0,fifties,male,United States English,,en,
a7ad0aaacb9b985f7e13f26bb3effcb50053b9e35d13df1a3d63ee3834859479667fd9eab1f17c3530be97cb94885f8a86d05c05714cda955edfb8f81dde152c,common_voice_en_37811411.wav,"They also produced two feature documentaries, numerous music videos, and a book.",2,0,twenties,female,,,en,
a8b60a6491a33a5d8c602a9ed381061b507a86fca6f1f3ade890a20539baac40088dc24635035c7bf0f434bcfaca00fa0837ef69a84cae7020e7e2d141c100bc,common_voice_en_37357960.wav,He is the cousin of Chicago Rush wide receiver Carlos Wright.,4,0,twenties,female,Nigerian English,,en,
ae680544a80bbffa330e1b39c9df9e084d15fc655f27f8da26b0f716b097a69161376caa3ecc87d96c0dceb5fc27b5bc07d4d30c98370ad8445dce6f5019a202,common_voice_en_37807124.wav,She was a castaway on the Pagong tribe.,2,0,teens,male,United States English,,en,
b494eebbdc8b28970ed838df67aa0f3cd753893b47e66f9e63a8d7e7797894f86554e43e5f3f2709c0bbcb2bb42dcfb2ac48bf97b135623697e12bbfe956b3b0,common_voice_en_37564483.wav,We can hardly doubt that the period was determined by astronomical considerations.,2,0,fifties,female,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
bb9571436fe8e150e62258cc75559e1afd36191bd95f522d20b83e5698b238c56ccbb6b40e45ba7b59cecba662e593a550365ac4c92688bc4b5ca6a922c789dd,common_voice_en_37372328.wav,"We always have a good time together and this was no exception, commented Williams.",2,0,twenties,male,United States English,,en,
c075bb0653f5c459167cd3e050af376e15645bccb4981628b17496079e7d91906323fe81b66b08e6300fbdb9565944f96cdd133c25c46cd599edd1f0a434cb54,common_voice_en_37373069.wav,The adjacent village of Cusop lies on the English side of the Dulas Brook.,2,0,,male,United States English,,en,
c71d0f75c91220c9661a645e3fec9a1eccc840c1e0669564745d5d38e9ca5c990a859fc72dd08cca41fb27f62d6fead03c8cdb1a4a77637162a9874baae00844,common_voice_en_37853109.wav,All songs were composed by Peter Tosh.,2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
ca1f781fac6cf25cac3418c5b716cb3bbfaecb036a499fb880aa997816b23e05f77009b21b07cb416283a006f84db626fa818933bb90d7d489d0ee1f38889263,common_voice_en_37656884.wav,Its original headquarters in Newark were located on Market Street.,2,0,twenties,male,,,en,
d21cf645e7b201a03efa3f7bdd6841e8452d565d08e4365a54d8655b5d00a913fb163524bf67ee783dc6fb5011bdd46423a58db53fdf8e20cdd2e319938ad51f,common_voice_en_37976445.wav,"It also carries a searchlight, night-vision equipment and illuminating paraflares for night-time operations.",2,0,twenties,female,Australian English,,en,
d876e9d86d25345fb78d592751ad1ce933cb9dec5d330610726deeab77e39b10953310c216319602eac51c076788f12b80f26c5aa567a3bbb55f383169ec36e6,common_voice_en_37850576.wav,The honey bucket system is used in most of the community.,2,0,fourties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
e1bc428aa5fe47fbc4a94757fe831bf0e6ab59f290cdb8faa297b802a93879eb2b35c7f039983682e80052fe71a6a51b36326e1ef5cbc4609264a038bfbb0760,common_voice_en_37892999.wav,"She was a rapid writer, and her work is consequently discursive, animated and formless.",2,0,twenties,male,United States English,,en,
e6f8253f27cb5d9c674e8ff9487f61bdab538ec7e7de363ab6cedffd7cfe8b818d27c209d8e9507c072e3f9ebd95c4333aeca971e0d2bf126ad5d3048238972b,common_voice_en_38023861.wav,She sailed to England and then traded between Quebec and Britain.,2,0,twenties,female,,,en,
e769288996b62166131fee52a9c7243e7b2cc0c5a4851d0f7255ab95b92b62afea0f1e7a307a1caa5dd523023fca574ff7175065b356ec799bc337fef80ee1f0,common_voice_en_38014681.wav,Males search for females by letting out high-pitched squeals and tunneling through foreign areas.,2,0,twenties,female,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
e97d22304c65af97b8256da91ba88e55a6dc9d3bec43bcb76274ca5db7cdc1d13c7260e3be1b5386113ccbe5c4bb78c5dffb12fac94e6f8fcb76c5c8c0ee99a2,common_voice_en_37998164.wav,"Snow, Glass, Apples is included in Gaiman's collection, ""Smoke and Mirrors"".",2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
ef393675a7a35e1fa971c19381b79104652c8224036bcaa5db4c2e87cedbbe2d1d9ae7dbf57a828652892375cad5b3acff20877a75fe60491c139b42ae2697f0,common_voice_en_37948155.wav,Psychoacoustics is a division of acoustics that studies this field.,2,0,fifties,male,Irish English,,en,
f5c58fc48ffc1b667eff505181d41937cf5daee3069f9808cdad0d462ea003debf99ebec736bbf258c3831af224e601be160a04a55e09247613cbbd63a72bdb3,common_voice_en_37486765.wav,"Supposedly, the guilty party would get indigestion, while all others would feel well.",2,0,twenties,female,,,en,
f8d4690343aebc46b5b4f761cbee6d5cd597474f021f677c62c03c23da03907c8e42536fdd96e5ead2cdf210f62bca5450c4902a6ca872aec66acc854084cb5f,common_voice_en_37456017.wav,"On the same tour, Maharoof made his Test debut.",2,0,twenties,male,,,en,
fb4c736348f1041e54b1c74bfab705ad00dd62ba40c9cb87f1bf4f8278a6c4428a01a20825edbbc2b5aa267782f308315231acebfe462213f23728872c85aecb,common_voice_en_37455760.wav,The initial decision was for battles to feature shifting camera angles.,2,0,thirties,male,United States English,,en,
fcebb819b9864f28b8ad59b667c06827904bc9475d971ebd52aa38decd1029d0664b372c425fa8c9dcb207f4c8ead12bbb39d1300c5835230efa2fc7180cdea9,common_voice_en_37411234.wav,He's a practising Catholic.,2,0,thirties,male,England English,,en,
1744cff9d33b70420c7e5517881e81ec4bab1ac475e3b8a679a9a6fbd46953075741df42b0c6c0b80d66dc72c01297c3cc55e5e5fc7f53e84a435bf555987863,common_voice_en_37950141.wav,Shoeburyness is arranged in a through-station layout despite being a terminus.,2,0,twenties,male,United States English,,en,
1744cff9d33b70420c7e5517881e81ec4bab1ac475e3b8a679a9a6fbd46953075741df42b0c6c0b80d66dc72c01297c3cc55e5e5fc7f53e84a435bf555987863,common_voice_en_37950143.wav,"Somalis have old visual art traditions, which include pottery, jewelry and wood carving.",2,0,twenties,male,United States English,,en,
1f1ca20ae6e36b264efb1996ba3c49c057dce172f64cdfc6e588ab852af60a1acbde0afede5fdc26b69d9f083bb4732e7600d4f3d1c00f23c30b3400ebedbb8b,common_voice_en_37949083.wav,"Nicaraguans often refer to themselves as ""Pinoleros"", either jokingly or with pride.",2,0,thirties,male,"Ghanaian english Accent,african regular reader",,en,
2006de1e79c8a043e227ff8b9696e4ea3ae86eff73e790a179529bc4dc4f812d53caaceb4b11afbad1325e2584871436c9a8834603215f964e488563be6c4119,common_voice_en_37507230.wav,This springing action is used to rebound from the full bottom squat position.,3,0,thirties,male,"Canadian English,SerpentX",,en,
2006de1e79c8a043e227ff8b9696e4ea3ae86eff73e790a179529bc4dc4f812d53caaceb4b11afbad1325e2584871436c9a8834603215f964e488563be6c4119,common_voice_en_37507232.wav,"As a child, Wheeler experienced child abuse and suicidal tendencies.",6,0,thirties,male,"Canadian English,SerpentX",,en,
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794,common_voice_en_37561947.wav,"Every such village-state has its special deities, generally a god and a goddess.",2,0,sixties,female,United States English,,en,
2432927a3acd24b583f0f759819eb4e1b7150bf681b9385c26d0f36d14031ca1f7e8e76bfb5e217d7e7be940bb9aff98906b51bf2949ac1cfc5ca7c113f74794,common_voice_en_37623356.wav,A number of free online group collaborations solutions exist.,2,0,sixties,female,United States English,,en,
25395cf292aa7493f4d4a2c66bc3cdaeef33a98df2d5d84ac8d2012d431d27b498d36375bb01c9cdd1355686437cd80fd3a5a65b4fa89b5bb572a418f181d39d,common_voice_en_37951962.wav,According to legend the castle was given as a gift to Queen Dagmar.,2,0,twenties,male,United States English,,en,
2b84e580c2867010a2915d92612c13dc89e4dd5236cfd76362aef908bdda593ea23fbbc84e3223dc1e0f5a9cf013bf7ad26203ce9f53afcf61b8da72e541a308,common_voice_en_37746259.wav,"Off the ice, she has appeared in several Marlboro advertisements in Russia.",4,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
2b84e580c2867010a2915d92612c13dc89e4dd5236cfd76362aef908bdda593ea23fbbc84e3223dc1e0f5a9cf013bf7ad26203ce9f53afcf61b8da72e541a308,common_voice_en_37757570.wav,"Following this, writers began exhorting Congress to occupy the Oregon Territory.",2,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7,common_voice_en_37386467.wav,There is also a large Buddhist-Taoist monastery built near the cemetery.,2,0,twenties,female,,,en,
31edf400b70d6669ca0e3bdd3b7a9b240e98c2be577a48e00cd396d3aa549c0ad2db3560852e2dbd95fc1339c726835ee9afe393f45c78c03ca80f48392745a7,common_voice_en_37386473.wav,This is the oldest intercommunal structure of the overseas regions of France.,2,0,twenties,female,,,en,
391b0ae255c4fc5b9f0fb7ff54ee02e17e50dfc528c0ccf9ba605bd26e100449a9ddd3c4d43f852125f7d7a39cd366fec094bf28f9791362d8fe72f1a61c7b46,common_voice_en_37483335.wav,Popovici Street.,2,0,teens,male,United States English,,en,
391b0ae255c4fc5b9f0fb7ff54ee02e17e50dfc528c0ccf9ba605bd26e100449a9ddd3c4d43f852125f7d7a39cd366fec094bf28f9791362d8fe72f1a61c7b46,common_voice_en_37483337.wav,He received a state sponsored funeral.,4,0,teens,male,United States English,,en,
40623e005a309e28d46c9b53fc283873cddca00edba219a9ca8345468678abf6457eb4ae8cd6e70d046475da020b5a0141eb2ef9ee42f46dfaf666298c4681d0,common_voice_en_37362738.wav,"He is respected for his ideas, intelligence and sharp tongue.",2,0,twenties,male,Malaysian English,,en,
40623e005a309e28d46c9b53fc283873cddca00edba219a9ca8345468678abf6457eb4ae8cd6e70d046475da020b5a0141eb2ef9ee42f46dfaf666298c4681d0,common_voice_en_37362740.wav,"His son, Anthony, is also a former professional footballer and manager.",2,0,twenties,male,Malaysian English,,en,
42d41ae5a15d25ca6b830c88c07c29a4f7c0787588a40c64d1165b65c4c4201c01cadc20b256684ca2a03864baaba88cede8ecf238e508b798ad82d7cce4c88e,common_voice_en_38020075.wav,He also worked as an engineer for National Instruments right after graduation.,2,0,fifties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
42d41ae5a15d25ca6b830c88c07c29a4f7c0787588a40c64d1165b65c4c4201c01cadc20b256684ca2a03864baaba88cede8ecf238e508b798ad82d7cce4c88e,common_voice_en_38020601.wav,The Opata depended upon agriculture for most of their subsistence.,2,0,fifties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
4a9dd8e37b5cfc9a518828054552625e895ed19a83cd0e77b4dcffb0c91d5f78968e105e62f35524c296243df622110b90dd217b8b07aef973e0233934143b5f,common_voice_en_37718365.wav,A known method is to examine for one-way links coming directly from relevant websites.,2,0,thirties,female,,,en,
4a9dd8e37b5cfc9a518828054552625e895ed19a83cd0e77b4dcffb0c91d5f78968e105e62f35524c296243df622110b90dd217b8b07aef973e0233934143b5f,common_voice_en_37718531.wav,"An alternate version of the album cover exists, only released for promotional use.",2,0,thirties,female,,,en,
4b6a5c5fc1af6ff61b51edbc55f8b435cfbb961aefca283b838857318923eddab84850fe1b22eb4f19223f466772e6591b58c5b1316293412401de152b480653,common_voice_en_37363601.wav,This controversial document was never used in practice.,2,0,fourties,male,German English,,en,
4b6a5c5fc1af6ff61b51edbc55f8b435cfbb961aefca283b838857318923eddab84850fe1b22eb4f19223f466772e6591b58c5b1316293412401de152b480653,common_voice_en_37363607.wav,Some authors use different conventions.,2,0,fourties,male,German English,,en,
4bb7e32bddda93dc5d31910e09958a94cb0b3cd7878b87c91678f4a453f9cc1fd72525db8e5afd7684c621c696c7c4a75ddfb6428064ea9a2b3fe3f47ffc9be8,common_voice_en_37434801.wav,"Frederick attacked and won, and the Russian force returned home.",2,0,fifties,female,,,en,
4bb7e32bddda93dc5d31910e09958a94cb0b3cd7878b87c91678f4a453f9cc1fd72525db8e5afd7684c621c696c7c4a75ddfb6428064ea9a2b3fe3f47ffc9be8,common_voice_en_37434825.wav,"Prior to ""Prisoner"" she acted in the television series ""Bellbird"" and ""Tandarra"".",2,0,fifties,female,,,en,
6471ffc898970369c41400e31ee168781d7819365c3b75aa8db488996d539f75e4cf20640ba244bd1a965ea676f99abae9fc5f049c4551b22a95c596ac715d4e,common_voice_en_38000566.wav,He was also a director of the Elim Mennonite Church.,2,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
6471ffc898970369c41400e31ee168781d7819365c3b75aa8db488996d539f75e4cf20640ba244bd1a965ea676f99abae9fc5f049c4551b22a95c596ac715d4e,common_voice_en_38000600.wav,The building occupies one of the most historic sites of Singapore.,2,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
665c7f8127b9db3a6f6fdfbf14746e0b77d1e25b8bcc0389b84ec68feb6a5ec9d9dc527afa1d759b619574d6e0086fe2988ce0fd64319acff51ffbcfbf853e2c,common_voice_en_37762194.wav,"He played with Dave Bargeron, Steve Lodder, Tiger Okoshi, Brad Hatfield, and Andy Sheppard.",2,0,twenties,female,United States English,,en,
665c7f8127b9db3a6f6fdfbf14746e0b77d1e25b8bcc0389b84ec68feb6a5ec9d9dc527afa1d759b619574d6e0086fe2988ce0fd64319acff51ffbcfbf853e2c,common_voice_en_37762196.wav,The headquarters is in Jakarta.,2,0,twenties,female,United States English,,en,
69ac7f3b3a85f766615ccfab66bf713509eca91f64d0d1b773f7d47e72f933be4f3caabd153db0810ef1d139c3904bfe8177da9f331b58c4197a81ca38ff8bec,common_voice_en_37809687.wav,This line joins the current North Shore line at Waverton station.,2,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
69ac7f3b3a85f766615ccfab66bf713509eca91f64d0d1b773f7d47e72f933be4f3caabd153db0810ef1d139c3904bfe8177da9f331b58c4197a81ca38ff8bec,common_voice_en_37809688.wav,After initial enthusiasm on both sides the working relationship began to break down.,2,0,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,en,
6c5a8a3e8666652f891f17743c21d3bbdd8ab49e0619b3fa7ac4244ded8758562c27c553f702aa928692a056380ece6e0dfda02f905bf79fd46f5deabe233178,common_voice_en_37439637.wav,The Court has a Chief Justice and eight associate justices.,2,0,thirties,male,United States English,,en,
6c5a8a3e8666652f891f17743c21d3bbdd8ab49e0619b3fa7ac4244ded8758562c27c553f702aa928692a056380ece6e0dfda02f905bf79fd46f5deabe233178,common_voice_en_37439638.wav,The J Kimberly Avenue route to Savin Rock and Milford also serves the station.,2,0,thirties,male,United States English,,en,
6fe1feeb3c42bfda34efad60fbec53c1ce669c0b3592e0bea9035d0bd3a2928c3462541b734b29a9573f4e0d5885ded148bdd1ff4673486ed4114d9ee44aef77,common_voice_en_38004087.wav,"Express is a convenience ""mini-supermarket"" format.",2,0,sixties,female,United States English,,en,
6fe1feeb3c42bfda34efad60fbec53c1ce669c0b3592e0bea9035d0bd3a2928c3462541b734b29a9573f4e0d5885ded148bdd1ff4673486ed4114d9ee44aef77,common_voice_en_38004107.wav,"There was also vague, xenophobic, anti-French sentiment.",2,0,sixties,female,United States English,,en,
745b36f37c4426de5b2e91eae401bbb9dbd8fb5be14a555e26d97fea6e48a45b353bed8dfa3e7a84121e4e2fd37f6fbdb6a5d8f4fd2d0f16e9cfee98789905e8,common_voice_en_37732909.wav,"Shortly thereafter, however, the group disbanded.",2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
745b36f37c4426de5b2e91eae401bbb9dbd8fb5be14a555e26d97fea6e48a45b353bed8dfa3e7a84121e4e2fd37f6fbdb6a5d8f4fd2d0f16e9cfee98789905e8,common_voice_en_37732910.wav,Archaeological excavations have uncovered the remains of a Merovingian necropolis.,2,0,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
7981c3b51dcd8b0a4804640f0c31771dd31d993113a604c0fa93ae7ba3e1600200548864406fea82b8b0fe9e2ce9abafd025f2607b74dfe766f1d559c7b7faa4,common_voice_en_37428128.wav,"The subject matter of the single ""Homecoming"" deals with overcoming fear and doubt.",2,0,fourties,female,,,en,
7d783d5c9d4adbe34adf687d6202dad9a5d25dce74711c86320f3e1abae14cc38f9fbf03ea601edffc6a625e4d0ed26cca3b5842ae91eda21b7a30619b070947,common_voice_en_37436422.wav,You must have enjoyed that.,6,0,twenties,male,"Brazilian,Latino",,en,
7d783d5c9d4adbe34adf687d6202dad9a5d25dce74711c86320f3e1abae14cc38f9fbf03ea601edffc6a625e4d0ed26cca3b5842ae91eda21b7a30619b070947,common_voice_en_37436423.wav,It now has three ice rinks and other equipment.,6,0,twenties,male,"Brazilian,Latino",,en,
8d3192730024f3d8948b448391ece5a81231ffc21b723bc4c2fbf2ad66baa4c1454442e975b61ff8adbaad3ef39951dfb4c2a8d7242b2b4baf6d5ca96bf1073e,common_voice_en_37708079.wav,Donner has suffered from prostate and lung cancers.,4,0,twenties,male,United States English,,en,
8d3192730024f3d8948b448391ece5a81231ffc21b723bc4c2fbf2ad66baa4c1454442e975b61ff8adbaad3ef39951dfb4c2a8d7242b2b4baf6d5ca96bf1073e,common_voice_en_37708081.wav,The pain is ever present.,2,0,twenties,male,United States English,,en,
91167c8be78a43186ae2be2b037998a37db0f5f539e55c61cf0fad87b3f739a72a9068ea0672b24214581b9c6583d46d63140938367bd1f289d72b0e3f73f55e,common_voice_en_37619326.wav,Examples include silicon and germanium.,2,0,thirties,male,United States English,,en,
91167c8be78a43186ae2be2b037998a37db0f5f539e55c61cf0fad87b3f739a72a9068ea0672b24214581b9c6583d46d63140938367bd1f289d72b0e3f73f55e,common_voice_en_37619331.wav,"Before ascending into the mountains, it passes alongside Emigrant Reservoir.",2,0,thirties,male,United States English,,en,
9d816d71de200f0a497fc624545bed00270bff69cc5df12e51e8880aad73d23bd42a8b364f2ec7d75936cc9ac20db9aebcce6c3d3755035435e99175513bf317,common_voice_en_37810408.wav,The Mayor was elected by the Councillors at the first meeting of the Council.,2,0,twenties,male,United States English,,en,
9d816d71de200f0a497fc624545bed00270bff69cc5df12e51e8880aad73d23bd42a8b364f2ec7d75936cc9ac20db9aebcce6c3d3755035435e99175513bf317,common_voice_en_37810409.wav,A large balcony in the Palace surveys the entire length of the boulevard.,2,0,twenties,male,United States English,,en,
a5c6bdcefb8b959a3a1898af0a99faf48cbf89b0c577ac9f225f63fca238752f829967f27978ac89191576d131ebaee2417c93df25ce56e71036a562f2113a1d,common_voice_en_37800528.wav,"Ex-Town player Ronnie Jepson, appointed on the same day, became his assistant.",2,0,teens,male,United States English,,en,
a5c6bdcefb8b959a3a1898af0a99faf48cbf89b0c577ac9f225f63fca238752f829967f27978ac89191576d131ebaee2417c93df25ce56e71036a562f2113a1d,common_voice_en_37800531.wav,"When we finally met, I realized I hadn't actually seen him in three years.",4,0,teens,male,United States English,,en,
b88743c65870fef7319b18e62a0ecb665826f60e99ecd6ba7e57f5105381d188031fd7b3ca93a40665f8233a9a3ebc9da4ca3822fff4da7c2f88264c36d88ee6,common_voice_en_37624172.wav,"Kamikaze attacks wounded ships all around her, but ""Herbert"" remained untouched.",2,0,twenties,male,Irish English,,en,
b88743c65870fef7319b18e62a0ecb665826f60e99ecd6ba7e57f5105381d188031fd7b3ca93a40665f8233a9a3ebc9da4ca3822fff4da7c2f88264c36d88ee6,common_voice_en_37624175.wav,Additional options include a pinch of powdered and roasted asafoetida.,2,0,twenties,male,Irish English,,en,
d69b07ff53a41f441d2e768862ebe501e2e7b831d0c488b7de52814f45b03ef97c810e6087ca579b0799cc7a8ff5caee720805f26b21ff41a5d281449a82d2cc,common_voice_en_37373157.wav,"Until then, the area was a rural polder.",2,0,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,en,
